token,overall_share,line_initial_share,line_medial_share,line_final_share,single_token_line_share
far,8.082332022199472e-05,0.0,0.00010902747492368077,0.0,0.0
fardam,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
farsheey,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fary,2.6941106740664906e-05,0.0,0.0,0.0,0.0012315270935960591
fcham,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
fchcfhy,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
fchcho,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fchdar,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fchdy,0.00010776442696265962,0.0,0.00014536996656490768,0.0,0.0
fchecfhy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fchedey,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fchedol,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fchedy,0.00029635217414731397,0.00022753128555176336,0.0003634249164122692,0.0,0.0
fchedypaiin,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
fchedys,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fchee,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fcheeody,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fcheeol,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fcheey,0.00010776442696265962,0.0,0.00010902747492368077,0.00022753128555176336,0.0
fcheodal,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fcheody,5.388221348132981e-05,0.0,7.268498328245384e-05,0.0,0.0
fcheokair,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
fcheol,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fcheolain,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fcheos,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fcheshd,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
fchey,5.388221348132981e-05,0.00022753128555176336,3.634249164122692e-05,0.0,0.0
fcho,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
fchochor,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fchocthar,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fchoctheody,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
fchodaiin,5.388221348132981e-05,0.00022753128555176336,3.634249164122692e-05,0.0,0.0
fchodees,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
fchodycheol,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fchoiin,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
fchokshy,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
fchoky,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
fchol,8.082332022199472e-05,0.0,0.00010902747492368077,0.0,0.0
fcholdy,5.388221348132981e-05,0.00022753128555176336,3.634249164122692e-05,0.0,0.0
fcholy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fchom,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fchor,5.388221348132981e-05,0.0,7.268498328245384e-05,0.0,0.0
fchorplantqokain,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fchosaiin,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fchoy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fchs,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fchsom,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
fchy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fdeechdy,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
fdykain,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
feedly,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
feeedy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
figurecheol,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figuredaiiin,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figuredaiin,0.00013470553370332453,0.0011376564277588168,0.0,0.0,0.0
figuredchee,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figuredoledy,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figuredshedy,5.388221348132981e-05,0.0004550625711035267,0.0,0.0,0.0
figureokaiin,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figureokain,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figureokchey,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figureolaiin,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figureolchedy,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figureolchey,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figureor,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figureotedy,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figurepol,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figureqoar,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figureqokaiin,8.082332022199472e-05,0.0006825938566552901,0.0,0.0,0.0
figureqokain,0.00013470553370332453,0.0011376564277588168,0.0,0.0,0.0
figureqokal,5.388221348132981e-05,0.0004550625711035267,0.0,0.0,0.0
figureqokeedy,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figureqor,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figureqoraiin,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figureqoteedy,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figuresaiin,5.388221348132981e-05,0.0004550625711035267,0.0,0.0,0.0
figuresheey,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figureshey,5.388221348132981e-05,0.0004550625711035267,0.0,0.0,0.0
figureshky,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figuresodar,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figuresokeedy,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figuresol,5.388221348132981e-05,0.0004550625711035267,0.0,0.0,0.0
figuresolchedy,5.388221348132981e-05,0.0004550625711035267,0.0,0.0,0.0
figuresolchey,5.388221348132981e-05,0.0004550625711035267,0.0,0.0,0.0
figuresolkey,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figuresor,5.388221348132981e-05,0.0004550625711035267,0.0,0.0,0.0
figuresy,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figuretcho,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figuretechedy,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figuretedal,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figureteeolain,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figuretolkain,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figuretorolshsdy,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figureycheeytal,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figureykedy,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figureysheey,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
figureytyl,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
fkshor,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fo,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
foar,5.388221348132981e-05,0.00022753128555176336,3.634249164122692e-05,0.0,0.0
fochof,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
fochor,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
fodaiin,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
fodal,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
fodanplantyksh,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fol,8.082332022199472e-05,0.0,0.00010902747492368077,0.0,0.0
folaiin,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
folcfhhy,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
folchear,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
folchey,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
folchol,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
folchor,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
fold,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
foldaiin,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
foldain,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
folddarcheos,2.6941106740664906e-05,0.0,0.0,0.0,0.0012315270935960591
folddygapsheol,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
foldeeckhy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
foldeey,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
foldlol,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
foldotchy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
foldplant,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
foldyfor,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
folor,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
folorarom,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
folr,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
folshody,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
forar,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fsey,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fshdar,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
fsheda,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
fshedy,5.388221348132981e-05,0.00022753128555176336,3.634249164122692e-05,0.0,0.0
fshodchy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fshody,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
fsholom,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
fshor,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
fydy,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
fyshey,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
g,0.00026941106740664906,0.0,0.00010902747492368077,0.0015927189988623437,0.0
gaiin,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
galplanty,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
gapchotaiin,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
gapopaiir,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
gapopchedy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
gapor,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
gapqopcher,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
geedy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
geeem,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
gm,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
gplant,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
gutterlmyl,2.6941106740664906e-05,0.0,0.0,0.0,0.0012315270935960591
haiin,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
ihar,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
ihy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
iiin,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
iiincheom,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
iir,5.388221348132981e-05,0.0,7.268498328245384e-05,0.0,0.0
iirchal,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
ikheeos,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
ikhey,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
in,5.388221348132981e-05,0.0,7.268498328245384e-05,0.0,0.0
indentdshodal,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
indentkor,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
indentykechod,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
iphy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
ithey,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
ithhy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
ithor,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
ithy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
justified,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
justifiedokain,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
justifiedol,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
justifiedorar,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
justifiedsosees,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
k,0.00021552885392531925,0.0,0.0001817124582061346,0.0,0.003694581280788177
ka,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kaedy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kaiech,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
kaiiidalplantcphodalplantr,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kaiiin,8.082332022199472e-05,0.0,7.268498328245384e-05,0.00022753128555176336,0.0
kaiimplant,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kaiin,0.001724230831402554,0.00022753128555176336,0.002180549498473615,0.0006825938566552901,0.0
kaiinplant,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kaiis,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kaiishdy,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kail,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kain,0.0012392909100705856,0.0,0.0015627271405727577,0.0006825938566552901,0.0
kainplantchor,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kainplantytasal,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kair,0.00037717549436930867,0.0,0.00047245239133594997,0.00022753128555176336,0.0
kairam,5.388221348132981e-05,0.0,0.0,0.0004550625711035267,0.0
kairy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kais,5.388221348132981e-05,0.0,7.268498328245384e-05,0.0,0.0
kaisar,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
kaishd,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kaithy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kal,0.0005927043482946279,0.0004550625711035267,0.0006541648495420846,0.0004550625711035267,0.0
kalchdy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kalchedy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kaldaiinplantcheky,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kaldaim,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kaldy,8.082332022199472e-05,0.0,0.00010902747492368077,0.0,0.0
kaldyfigure,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kalkal,5.388221348132981e-05,0.0,7.268498328245384e-05,0.0,0.0
kalos,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kalplant,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kalshey,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kaly,5.388221348132981e-05,0.0,7.268498328245384e-05,0.0,0.0
kam,0.00018858774718465433,0.0,0.00010902747492368077,0.0009101251422070534,0.0
kamdam,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kamfigure,5.388221348132981e-05,0.0,0.0,0.0004550625711035267,0.0
kan,5.388221348132981e-05,0.0,7.268498328245384e-05,0.0,0.0
kanplant,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kaolkar,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
kar,0.0014009375505145752,0.00022753128555176336,0.0017080971071376653,0.0006825938566552901,0.0012315270935960591
kara,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
karaim,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
karainy,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
karal,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
karar,5.388221348132981e-05,0.0,7.268498328245384e-05,0.0,0.0
kararo,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
karchy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kard,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kardy,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
karody,5.388221348132981e-05,0.0,7.268498328245384e-05,0.0,0.0
kary,8.082332022199472e-05,0.0,7.268498328245384e-05,0.00022753128555176336,0.0
karyfigureokeey,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
karyplant,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kas,0.00010776442696265962,0.0,0.00014536996656490768,0.0,0.0
kasol,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kcckkyplants,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kchaiin,8.082332022199472e-05,0.00022753128555176336,3.634249164122692e-05,0.00022753128555176336,0.0
kchain,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kchaldy,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kchalplant,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kcham,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kchar,5.388221348132981e-05,0.0,7.268498328245384e-05,0.0,0.0
kchcsey,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
kchdaiin,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kchdal,5.388221348132981e-05,0.00022753128555176336,0.0,0.00022753128555176336,0.0
kchdaldy,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
kchdar,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kchdol,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kchdpy,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
kchdy,0.0004310577078506385,0.00022753128555176336,0.000508794882977177,0.00022753128555176336,0.0
kchdyplant,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kchdyplantdchedy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kchdyplantotaiin,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kchdyplantqokedy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kche,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
kcheals,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kcheat,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
kchedaiin,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kchedar,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
kchedy,0.0005657632415539631,0.0004550625711035267,0.0006905073411833116,0.0,0.0
kchedyplantykeey,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kcheed,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kcheedchdy,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
kcheedy,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kcheeky,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kcheeor,5.388221348132981e-05,0.0,7.268498328245384e-05,0.0,0.0
kcheeos,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
kcheey,0.00013470553370332453,0.0,0.0001817124582061346,0.0,0.0
kchekain,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kcheo,8.082332022199472e-05,0.00022753128555176336,7.268498328245384e-05,0.0,0.0
kcheodaiin,5.388221348132981e-05,0.00022753128555176336,3.634249164122692e-05,0.0,0.0
kcheodar,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kcheody,0.00013470553370332453,0.0,0.0001817124582061346,0.0,0.0
kcheoey,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
kcheol,0.00013470553370332453,0.00022753128555176336,0.00014536996656490768,0.0,0.0
kcheoly,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kcheor,8.082332022199472e-05,0.00022753128555176336,7.268498328245384e-05,0.0,0.0
kcheorplantshs,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kchetam,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kchey,0.0005657632415539631,0.0006825938566552901,0.0006541648495420846,0.0,0.0
kchm,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kcho,0.00013470553370332453,0.00022753128555176336,0.00014536996656490768,0.0,0.0
kchoan,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kchoarplantsotodanplant,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kchochaiin,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kchochy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kchod,8.082332022199472e-05,0.0,7.268498328245384e-05,0.00022753128555176336,0.0
kchodan,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kchody,0.00010776442696265962,0.0,0.00014536996656490768,0.0,0.0
kchodyplant,5.388221348132981e-05,0.0,0.0,0.0004550625711035267,0.0
kchokchy,5.388221348132981e-05,0.00022753128555176336,3.634249164122692e-05,0.0,0.0
kchol,0.0005657632415539631,0.0004550625711035267,0.0006905073411833116,0.0,0.0
kcholchdar,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
kcholplantdar,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kcholyplant,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kchom,5.388221348132981e-05,0.0,3.634249164122692e-05,0.00022753128555176336,0.0
kchor,0.0005388221348132981,0.0013651877133105802,0.00047245239133594997,0.00022753128555176336,0.0
kchorchor,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kchorl,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kchoror,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kchos,5.388221348132981e-05,0.0,7.268498328245384e-05,0.0,0.0
kchosplantodaiin,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kchotchy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kchoty,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
kchoy,5.388221348132981e-05,0.0,7.268498328245384e-05,0.0,0.0
kchrrr,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kchs,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kchsplantchy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kchsy,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
kchy,0.0007274098819979525,0.0,0.0009812472743131269,0.0,0.0
kchydyplant,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kchyplant,5.388221348132981e-05,0.0,0.0,0.0004550625711035267,0.0
kchyplantscheaiin,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kdchody,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
keam,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kechdy,0.00010776442696265962,0.0,0.00014536996656490768,0.0,0.0
kechedy,8.082332022199472e-05,0.0,7.268498328245384e-05,0.00022753128555176336,0.0
kecheokeo,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kechey,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kechodshey,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kechody,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kechy,0.00010776442696265962,0.0,0.00014536996656490768,0.0,0.0
kecreasey,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
ked,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kedaiiin,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kedair,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kedal,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kedaleey,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
kedar,8.082332022199472e-05,0.0,0.00010902747492368077,0.0,0.0
kedarxy,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
kedy,0.0011854086965892559,0.0,0.0015263846489315307,0.0004550625711035267,0.0
kedydy,2.6941106740664906e-05,0.0,0.0,0.00022753128555176336,0.0
keeaiin,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
keear,8.082332022199472e-05,0.0,0.00010902747492368077,0.0,0.0
keechdy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
keechey,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
keechy,8.082332022199472e-05,0.0,7.268498328245384e-05,0.00022753128555176336,0.0
keed,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
keedain,5.388221348132981e-05,0.0,7.268498328245384e-05,0.0,0.0
keedal,8.082332022199472e-05,0.0,0.00010902747492368077,0.0,0.0
keedas,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
keedeedy,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
keedey,2.6941106740664906e-05,0.00022753128555176336,0.0,0.0,0.0
keedfiguresol,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
keedor,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
keedy,0.00142787865725524,0.0,0.0017807820904201192,0.0009101251422070534,0.0
keeed,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
keeedal,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
keeedy,8.082332022199472e-05,0.0,0.00010902747492368077,0.0,0.0
keeees,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
keeeo,2.6941106740664906e-05,0.0,3.634249164122692e-05,0.0,0.0
